customer_id,service_tier,region,tenure_years,monthly_spend,support_tickets,group,y_true,y_pred,y_prob
CS_000702,Gold,North,3,1302.37,13,Gold_North,0,1,0.858716493828488
CS_000703,Bronze,South,8,1043.36,17,Bronze_South,0,1,0.5669429435660052
CS_000704,Bronze,North,10,1021.41,7,Bronze_North,1,0,0.6838500896257725
CS_000705,Silver,North,1,1157.89,11,Silver_North,1,0,0.6063065817382003
CS_000706,Gold,East,8,1058.05,16,Gold_East,0,1,0.6376892701465358
CS_000707,Platinum,East,10,152.91,10,Platinum_East,1,1,0.7921566800309253
CS_000708,Bronze,East,7,738.18,9,Bronze_East,1,0,0.5270652480349707
CS_000709,Silver,East,1,1277.14,18,Silver_East,1,0,0.5203239769582745
CS_000710,Platinum,East,8,210.89,16,Platinum_East,1,1,0.8567525644270312
CS_000711,Silver,East,5,77.7,3,Silver_East,1,1,0.7420262977358253
CS_000712,Bronze,East,3,559.44,7,Bronze_East,1,0,0.6798744012823534
CS_000713,Silver,North,3,1211.31,4,Silver_North,0,1,0.8205522593760276
CS_000714,Bronze,South,8,1465.7,5,Bronze_South,1,1,0.7168722221878663
CS_000715,Silver,North,1,376.82,12,Silver_North,1,0,0.5352532481344795
CS_000716,Gold,West,7,975.45,4,Gold_West,1,1,0.7169468659339294
CS_000717,Bronze,West,6,1925.44,1,Bronze_West,1,1,0.6962586704454186
CS_000718,Bronze,East,6,577.14,3,Bronze_East,1,1,0.6668353667723443
CS_000719,Gold,South,9,707.94,5,Gold_South,1,1,0.6721155978333978
CS_000720,Platinum,North,7,240.51,3,Platinum_North,1,1,0.9
CS_000721,Silver,South,1,96.22,2,Silver_South,1,0,0.6588277164945088
CS_000722,Gold,North,2,218.45,19,Gold_North,1,0,0.7412789257822301
CS_000723,Gold,North,3,544.0,14,Gold_North,1,1,0.6251428351384111
CS_000724,Silver,West,6,551.81,2,Silver_West,1,1,0.6124774759751543
CS_000725,Platinum,East,5,396.96,2,Platinum_East,1,1,0.9
CS_000726,Gold,West,2,330.55,13,Gold_West,1,0,0.6786676333937789
CS_000727,Silver,North,1,192.19,18,Silver_North,0,1,0.5954474330632119
CS_000728,Bronze,South,1,1869.14,12,Bronze_South,1,0,0.5500110398677449
CS_000729,Platinum,West,8,900.31,2,Platinum_West,1,0,0.8606614720589277
CS_000730,Bronze,North,10,1093.84,11,Bronze_North,1,1,0.6405656152972798
CS_000731,Platinum,East,9,1714.02,10,Platinum_East,1,1,0.9
CS_000732,Gold,South,9,126.7,12,Gold_South,1,1,0.6497740690348778
CS_000733,Platinum,East,8,215.48,20,Platinum_East,1,1,0.7378928991257293
CS_000734,Platinum,South,8,808.1,17,Platinum_South,1,0,0.8799368303029834
CS_000735,Bronze,North,1,711.61,10,Bronze_North,0,1,0.44856290669069865
CS_000736,Bronze,South,10,504.32,2,Bronze_South,1,0,0.5683180944456081
CS_000737,Bronze,North,4,1417.53,4,Bronze_North,1,0,0.7465322909503549
CS_000738,Platinum,West,10,382.84,18,Platinum_West,1,1,0.9
CS_000739,Gold,North,4,881.11,12,Gold_North,1,1,0.8051706538857346
CS_000740,Gold,East,4,1540.24,18,Gold_East,1,1,0.632644377530732
CS_000741,Bronze,South,6,1129.15,14,Bronze_South,1,1,0.6063971603523177
CS_000742,Bronze,South,1,1765.27,2,Bronze_South,1,1,0.5858825712295426
CS_000743,Silver,West,8,1400.1,6,Silver_West,1,1,0.6941899495170815
CS_000744,Gold,South,10,1398.76,19,Gold_South,1,0,0.7599775269807127
CS_000745,Silver,East,7,58.91,7,Silver_East,1,0,0.7273207049521788
CS_000746,Silver,South,8,1552.15,6,Silver_South,1,0,0.6787437986026393
CS_000747,Bronze,West,3,361.53,1,Bronze_West,1,1,0.5928386138157018
CS_000748,Silver,East,10,1620.05,14,Silver_East,1,0,0.7780833769626267
CS_000749,Gold,South,1,995.87,3,Gold_South,1,1,0.6570599662086413
CS_000750,Silver,West,4,1506.82,10,Silver_West,1,1,0.6620265736075226
CS_000751,Gold,West,4,782.29,7,Gold_West,1,1,0.7170184515184278
CS_000752,Bronze,South,4,1859.38,14,Bronze_South,1,1,0.5646970163828202
CS_000753,Gold,East,5,444.31,4,Gold_East,1,1,0.7437331665451105
CS_000754,Platinum,West,8,865.54,10,Platinum_West,1,1,0.8890323025042354
CS_000755,Gold,South,2,852.81,16,Gold_South,1,1,0.7491328674799838
CS_000756,Bronze,East,1,1473.53,7,Bronze_East,1,1,0.6568497439912959
CS_000757,Gold,North,7,1961.36,1,Gold_North,0,1,0.8766952603587603
CS_000758,Bronze,West,8,1628.95,3,Bronze_West,1,1,0.6681022985027604
CS_000759,Platinum,West,4,308.79,9,Platinum_West,1,1,0.9
CS_000760,Silver,South,8,1722.95,18,Silver_South,1,0,0.6809681595321903
CS_000761,Bronze,South,6,1272.28,20,Bronze_South,1,1,0.6154610047797836
CS_000762,Silver,North,5,880.51,8,Silver_North,0,1,0.6925002475715206
CS_000763,Gold,North,10,1767.65,1,Gold_North,1,1,0.9
CS_000764,Platinum,North,7,762.9,19,Platinum_North,1,1,0.8332865991819908
CS_000765,Platinum,South,3,1963.44,7,Platinum_South,1,1,0.9
CS_000766,Gold,South,6,737.79,8,Gold_South,1,1,0.6845858250217814
CS_000767,Silver,East,8,998.14,16,Silver_East,0,1,0.6140327699628848
CS_000768,Silver,West,10,767.88,2,Silver_West,1,1,0.8167957962421687
CS_000769,Bronze,South,5,1918.6,2,Bronze_South,1,0,0.6251885472417243
CS_000770,Bronze,South,4,1065.34,20,Bronze_South,1,0,0.5733073317551233
CS_000771,Gold,West,6,869.25,20,Gold_West,1,1,0.5878121317370972
CS_000772,Gold,East,7,1178.47,20,Gold_East,1,1,0.6852612827511853
CS_000773,Bronze,West,5,1156.14,9,Bronze_West,1,1,0.6420014915269343
CS_000774,Silver,North,3,738.59,14,Silver_North,0,1,0.6437260459723049
CS_000775,Silver,South,3,1686.7,4,Silver_South,1,0,0.6933834669607154
CS_000776,Gold,West,5,770.86,6,Gold_West,1,1,0.606937817730834
CS_000777,Silver,South,6,924.44,5,Silver_South,1,1,0.6242980046874791
CS_000778,Bronze,South,8,1859.23,4,Bronze_South,1,0,0.7176989962848209
CS_000779,Silver,East,8,1797.16,18,Silver_East,1,1,0.7499152349907628
CS_000780,Bronze,East,2,1476.7,1,Bronze_East,1,1,0.700191998059863
CS_000781,Bronze,South,8,746.92,10,Bronze_South,1,1,0.5982625305580344
CS_000782,Gold,East,4,93.97,17,Gold_East,0,0,0.6454126776331033
CS_000783,Bronze,South,8,669.63,19,Bronze_South,1,0,0.43120952354140113
CS_000784,Bronze,South,7,770.78,11,Bronze_South,1,1,0.48898404263161865
CS_000785,Bronze,North,4,1469.31,14,Bronze_North,0,1,0.6231219551022134
CS_000786,Gold,West,7,322.16,18,Gold_West,1,1,0.5787278565880414
CS_000787,Silver,North,10,1524.42,2,Silver_North,1,1,0.8377611999428429
CS_000788,Gold,West,10,1522.73,4,Gold_West,1,1,0.9
CS_000789,Bronze,North,5,1677.44,9,Bronze_North,1,1,0.7379712046138224
CS_000790,Platinum,South,5,635.33,20,Platinum_South,0,1,0.794508233851458
CS_000791,Silver,West,3,1009.18,20,Silver_West,1,1,0.6138709327052807
CS_000792,Platinum,East,10,986.95,13,Platinum_East,0,1,0.9
CS_000793,Platinum,East,9,1479.27,0,Platinum_East,1,1,0.9
CS_000794,Silver,West,3,746.9,1,Silver_West,1,0,0.6539028010312424
CS_000795,Silver,North,5,618.74,20,Silver_North,0,0,0.622773298611961
CS_000796,Gold,North,10,1517.63,17,Gold_North,1,0,0.7832420865100951
CS_000797,Silver,East,6,236.88,18,Silver_East,1,1,0.5487435025168919
CS_000798,Silver,East,8,853.39,5,Silver_East,1,1,0.6309109829416616
CS_000799,Gold,North,7,947.96,2,Gold_North,1,1,0.7162464313557889
CS_000800,Silver,East,6,321.08,14,Silver_East,0,0,0.6395297278808371
CS_000801,Silver,South,5,106.08,3,Silver_South,1,1,0.7713630418393674
CS_000802,Gold,East,3,459.19,2,Gold_East,1,1,0.782604737556025
CS_000803,Platinum,West,7,132.91,3,Platinum_West,1,1,0.9
CS_000804,Bronze,North,5,134.4,9,Bronze_North,0,0,0.6709100542910451
CS_000805,Gold,South,3,1357.67,0,Gold_South,1,0,0.8391723044905037
CS_000806,Silver,East,3,1717.52,19,Silver_East,1,1,0.7040470714395299
CS_000807,Platinum,South,4,1930.31,5,Platinum_South,1,0,0.9
CS_000808,Platinum,South,9,1710.03,15,Platinum_South,1,1,0.9
CS_000809,Platinum,South,6,1963.54,13,Platinum_South,1,1,0.8955108425134091
CS_000810,Silver,North,8,265.12,4,Silver_North,1,1,0.6722500915895863
CS_000811,Platinum,North,6,1012.74,12,Platinum_North,1,1,0.9
CS_000812,Bronze,South,9,844.2,13,Bronze_South,1,0,0.4739218313913861
CS_000813,Bronze,East,3,74.93,15,Bronze_East,0,0,0.5092739517063771
CS_000814,Platinum,North,3,819.88,18,Platinum_North,0,1,0.9
CS_000815,Gold,North,6,1951.65,10,Gold_North,1,1,0.898805900202187
CS_000816,Gold,West,8,593.11,18,Gold_West,1,0,0.7012605887494872
CS_000817,Bronze,East,8,1350.02,12,Bronze_East,0,1,0.6422829030139604
CS_000818,Bronze,North,2,538.85,15,Bronze_North,1,1,0.6584806009152656
CS_000819,Platinum,North,8,1372.31,5,Platinum_North,1,1,0.9
CS_000820,Platinum,North,9,1546.77,14,Platinum_North,1,1,0.9
CS_000821,Silver,East,9,1115.91,1,Silver_East,0,1,0.856025134198277
CS_000822,Bronze,East,7,912.98,1,Bronze_East,1,0,0.6313333100965783
CS_000823,Silver,South,8,889.83,9,Silver_South,0,1,0.6674909853398965
CS_000824,Bronze,West,8,1146.4,5,Bronze_West,1,1,0.698276963924454
CS_000825,Bronze,East,5,674.94,0,Bronze_East,1,1,0.5456396127297493
CS_000826,Platinum,East,7,239.83,11,Platinum_East,0,1,0.7823859205115873
CS_000827,Gold,South,4,1313.76,18,Gold_South,1,0,0.7575982523940507
CS_000828,Platinum,East,3,88.44,10,Platinum_East,1,1,0.8415535573115476
CS_000829,Bronze,East,1,1407.12,18,Bronze_East,1,0,0.5233028661873005
CS_000830,Silver,North,8,245.11,6,Silver_North,1,0,0.6705537045172708
CS_000831,Silver,South,10,634.07,13,Silver_South,1,0,0.6870888400783152
CS_000832,Platinum,South,5,567.05,9,Platinum_South,0,1,0.83040547043771
CS_000833,Platinum,North,10,706.83,2,Platinum_North,1,1,0.9
CS_000834,Silver,North,5,1034.05,9,Silver_North,1,1,0.7479895158311024
CS_000835,Bronze,East,10,1054.97,17,Bronze_East,1,0,0.5837206644234715
CS_000836,Gold,West,4,1338.57,14,Gold_West,1,0,0.7475852717946758
CS_000837,Bronze,North,9,441.26,14,Bronze_North,1,0,0.5400945308006309
CS_000838,Silver,West,7,671.37,2,Silver_West,1,1,0.769193396586833
CS_000839,Silver,South,5,1389.37,7,Silver_South,1,1,0.6627117153256569
CS_000840,Gold,East,8,996.5,13,Gold_East,1,1,0.7311311245515997
CS_000841,Silver,South,1,553.87,8,Silver_South,0,0,0.5851970443789568
CS_000842,Bronze,North,1,1726.19,2,Bronze_North,1,1,0.6595958350109633
CS_000843,Bronze,East,2,823.95,4,Bronze_East,1,1,0.6641946758843666
CS_000844,Platinum,East,8,1774.9,7,Platinum_East,1,1,0.9
CS_000845,Bronze,South,7,475.12,3,Bronze_South,1,1,0.6939846951880266
CS_000846,Silver,North,8,1090.27,3,Silver_North,1,1,0.7547562633080097
CS_000847,Silver,South,6,976.68,11,Silver_South,0,0,0.5242148420891128
CS_000848,Platinum,North,4,543.32,12,Platinum_North,1,1,0.9
CS_000849,Platinum,South,8,807.52,12,Platinum_South,0,1,0.9
CS_000850,Gold,East,4,1725.86,5,Gold_East,0,0,0.8262705405312544
CS_000851,Bronze,North,5,1739.57,15,Bronze_North,1,0,0.6225922637082594
CS_000852,Bronze,North,3,1412.04,16,Bronze_North,1,0,0.6241741064222394
CS_000853,Silver,West,1,1535.85,20,Silver_West,1,0,0.6360312683036996
CS_000854,Gold,North,7,440.15,9,Gold_North,1,1,0.6764464102846804
CS_000855,Gold,West,6,930.41,4,Gold_West,1,0,0.7674933743372864
CS_000856,Silver,South,2,858.27,5,Silver_South,1,0,0.6754640056859808
CS_000857,Gold,North,1,1850.07,20,Gold_North,1,1,0.6457414491576623
CS_000858,Bronze,South,5,1417.46,5,Bronze_South,1,1,0.6936008099152197
CS_000859,Gold,North,6,381.74,18,Gold_North,1,1,0.753716684767362
CS_000860,Bronze,West,2,487.74,6,Bronze_West,1,0,0.6923873448571748
CS_000861,Silver,West,7,303.89,6,Silver_West,1,1,0.7690414899946583
CS_000862,Gold,West,3,846.62,4,Gold_West,1,1,0.8252256325808159
CS_000863,Bronze,South,6,1186.66,20,Bronze_South,1,1,0.4920640484524988
CS_000864,Silver,West,4,1441.01,13,Silver_West,0,1,0.6412451187864774
CS_000865,Platinum,North,6,1865.58,15,Platinum_North,1,0,0.9
CS_000866,Platinum,North,5,1033.86,12,Platinum_North,1,1,0.9
CS_000867,Platinum,South,5,381.24,15,Platinum_South,0,1,0.8755793503941369
CS_000868,Silver,West,3,557.79,10,Silver_West,1,0,0.5955742989468732
CS_000869,Silver,East,7,601.7,8,Silver_East,1,1,0.7223127837877227
CS_000870,Silver,West,3,665.31,15,Silver_West,0,0,0.5502529492313781
CS_000871,Bronze,North,4,339.81,7,Bronze_North,1,1,0.6140495062771797
CS_000872,Bronze,West,2,1990.64,15,Bronze_West,1,0,0.6113040232491769
CS_000873,Bronze,West,8,269.36,4,Bronze_West,1,0,0.5687155756409968
CS_000874,Gold,South,9,1654.01,18,Gold_South,0,1,0.7771354803627673
CS_000875,Platinum,South,7,1844.81,7,Platinum_South,1,1,0.9
CS_000876,Platinum,East,2,818.63,18,Platinum_East,0,1,0.8012139842465179
CS_000877,Platinum,North,8,1669.86,15,Platinum_North,1,1,0.9
CS_000878,Platinum,East,1,1329.54,14,Platinum_East,1,1,0.9
CS_000879,Gold,South,1,1613.04,9,Gold_South,1,1,0.6011070047971605
CS_000880,Bronze,North,7,547.57,7,Bronze_North,0,1,0.6931031021459658
CS_000881,Gold,South,7,1570.01,9,Gold_South,1,1,0.8608864910216097
CS_000882,Silver,West,7,1484.98,9,Silver_West,0,1,0.7607027213741641
CS_000883,Platinum,East,9,439.75,14,Platinum_East,0,1,0.8352879373259535
CS_000884,Bronze,North,7,1631.44,19,Bronze_North,1,1,0.6661372512966648
CS_000885,Silver,West,4,1312.84,4,Silver_West,0,1,0.7754557422243946
CS_000886,Platinum,East,8,902.84,15,Platinum_East,1,1,0.9
CS_000887,Silver,South,9,884.08,18,Silver_South,1,1,0.5753065039475291
CS_000888,Platinum,West,7,234.24,18,Platinum_West,0,1,0.7710915271265211
CS_000889,Platinum,North,8,400.13,5,Platinum_North,1,1,0.8490517432738699
CS_000890,Silver,East,10,1461.98,14,Silver_East,1,0,0.6830148779471731
CS_000891,Gold,South,3,202.53,19,Gold_South,1,1,0.6846817524825493
CS_000892,Platinum,North,7,277.52,5,Platinum_North,1,1,0.9
CS_000893,Bronze,East,10,1635.61,19,Bronze_East,1,1,0.7147606285857284
CS_000894,Bronze,East,2,293.92,0,Bronze_East,1,0,0.6831936446068961
CS_000895,Gold,North,4,988.18,4,Gold_North,1,1,0.7771576947600987
CS_000896,Gold,North,5,1550.96,4,Gold_North,1,1,0.7643633656449003
CS_000897,Gold,West,8,969.4,14,Gold_West,1,1,0.5902676840049496
CS_000898,Bronze,North,6,65.35,20,Bronze_North,0,1,0.5163575905255777
CS_000899,Bronze,East,1,1000.62,15,Bronze_East,1,0,0.6049228370360958
CS_000900,Bronze,South,1,1080.2,13,Bronze_South,0,1,0.5206511370293951
CS_000901,Bronze,West,2,1014.84,20,Bronze_West,1,1,0.6795028880778401
CS_000902,Silver,South,8,720.5,7,Silver_South,1,1,0.6875317420200558
CS_000903,Bronze,South,5,1459.84,12,Bronze_South,0,0,0.6566161491590692
CS_000904,Silver,West,3,1262.59,9,Silver_West,1,1,0.6572383795187718
CS_000905,Gold,South,3,1231.21,3,Gold_South,1,1,0.8886109396722425
CS_000906,Gold,South,9,141.75,0,Gold_South,1,1,0.6921616017178355
CS_000907,Gold,North,2,708.58,3,Gold_North,1,1,0.7141376065641365
CS_000908,Silver,East,6,1550.28,17,Silver_East,1,0,0.6202356747588635
CS_000909,Platinum,North,8,1608.02,3,Platinum_North,0,1,0.9
CS_000910,Platinum,North,9,255.55,20,Platinum_North,1,1,0.8410772456392432
CS_000911,Silver,West,9,1021.86,3,Silver_West,1,0,0.7827473815301174
CS_000912,Platinum,South,8,1940.79,0,Platinum_South,1,1,0.9
CS_000913,Gold,North,5,776.25,13,Gold_North,1,1,0.7429990509829689
CS_000914,Bronze,South,3,1613.45,13,Bronze_South,0,0,0.6696130515020384
CS_000915,Silver,North,8,333.89,0,Silver_North,0,1,0.673469739770357
CS_000916,Silver,East,7,1964.79,5,Silver_East,1,1,0.7486532532560712
CS_000917,Gold,North,9,1946.69,13,Gold_North,1,1,0.8561741314840174
CS_000918,Silver,East,6,65.41,8,Silver_East,0,1,0.6520802127129592
CS_000919,Bronze,West,4,1780.78,19,Bronze_West,0,0,0.6704074174793717
CS_000920,Bronze,South,5,214.35,17,Bronze_South,1,0,0.5650197364671237
CS_000921,Gold,East,4,231.0,17,Gold_East,1,0,0.6181417759612892
CS_000922,Platinum,North,9,1205.38,7,Platinum_North,1,1,0.9
CS_000923,Platinum,North,6,556.53,16,Platinum_North,1,1,0.7695465745874641
CS_000924,Platinum,West,5,1166.25,0,Platinum_West,1,1,0.9
CS_000925,Gold,East,5,604.84,18,Gold_East,0,1,0.6928701957727457
CS_000926,Gold,North,6,1057.08,6,Gold_North,1,1,0.8022535065625751
CS_000927,Bronze,West,2,229.88,13,Bronze_West,0,1,0.5652506143074995
CS_000928,Silver,West,10,1139.99,12,Silver_West,0,1,0.7468607555312324
CS_000929,Bronze,West,7,1656.43,4,Bronze_West,1,1,0.7169528804885604
CS_000930,Platinum,South,8,973.04,5,Platinum_South,0,0,0.9
CS_000931,Bronze,North,2,770.69,9,Bronze_North,1,1,0.5506609021391603
CS_000932,Silver,East,5,997.55,4,Silver_East,1,1,0.7179248488273575
CS_000933,Silver,East,4,407.0,15,Silver_East,1,1,0.6295074599216116
CS_000934,Platinum,West,8,1167.47,18,Platinum_West,1,1,0.9
CS_000935,Gold,South,9,1291.1,14,Gold_South,1,0,0.6897965181862497
CS_000936,Platinum,West,7,504.0,12,Platinum_West,1,1,0.709163942870616
CS_000937,Bronze,East,2,1738.61,0,Bronze_East,1,1,0.7492317562872098
CS_000938,Platinum,North,4,1912.58,17,Platinum_North,1,1,0.9
CS_000939,Gold,West,9,1798.89,3,Gold_West,1,0,0.846371887296056
CS_000940,Silver,South,4,1667.9,18,Silver_South,1,1,0.7513842048250792
CS_000941,Bronze,North,8,1730.85,0,Bronze_North,1,1,0.6261016011460667
CS_000942,Silver,West,5,227.5,3,Silver_West,1,1,0.6570703449011359
CS_000943,Platinum,South,5,1906.72,5,Platinum_South,1,1,0.9
CS_000944,Platinum,East,7,242.55,4,Platinum_East,1,1,0.8448435581593726
CS_000945,Platinum,North,4,517.26,19,Platinum_North,1,1,0.8585958881804663
CS_000946,Bronze,North,5,168.23,14,Bronze_North,1,1,0.48309164238597674
CS_000947,Gold,North,5,1130.45,18,Gold_North,1,1,0.729263219182161
CS_000948,Gold,East,10,843.15,2,Gold_East,0,0,0.7700864747218146
CS_000949,Gold,East,9,1971.35,7,Gold_East,1,0,0.7947504913231017
CS_000950,Bronze,North,1,1634.66,19,Bronze_North,1,1,0.6544163608064972
CS_000951,Bronze,East,10,539.23,12,Bronze_East,0,1,0.6784877345445856
CS_000952,Silver,North,3,1491.41,18,Silver_North,1,0,0.6079430207540167
CS_000953,Gold,East,7,461.16,16,Gold_East,0,0,0.6136607883631163
CS_000954,Silver,East,8,582.38,10,Silver_East,1,1,0.6619598683103809
CS_000955,Platinum,South,1,1237.13,0,Platinum_South,0,1,0.9
CS_000956,Bronze,West,9,208.24,20,Bronze_West,0,0,0.6177298656567148
CS_000957,Bronze,North,6,1945.48,12,Bronze_North,0,1,0.6115931480925545
CS_000958,Platinum,North,8,772.44,6,Platinum_North,1,1,0.8543041529404288
CS_000959,Silver,East,4,225.43,19,Silver_East,0,1,0.681682898875787
CS_000960,Bronze,East,1,597.47,19,Bronze_East,1,0,0.4292173588041417
CS_000961,Bronze,North,5,1159.75,15,Bronze_North,1,0,0.5787540514168714
CS_000962,Gold,North,10,300.08,2,Gold_North,1,1,0.9
CS_000963,Silver,South,1,1984.31,17,Silver_South,1,0,0.6461360707284747
CS_000964,Platinum,West,1,1715.03,10,Platinum_West,1,1,0.9
CS_000965,Bronze,West,6,1058.65,1,Bronze_West,0,1,0.6349096412166426
CS_000966,Bronze,West,6,60.06,6,Bronze_West,1,0,0.656019691782921
CS_000967,Gold,West,2,1838.14,6,Gold_West,1,1,0.7321611715299549
CS_000968,Platinum,North,8,892.3,0,Platinum_North,1,1,0.9
CS_000969,Silver,South,2,973.47,10,Silver_South,0,1,0.7343267591798133
CS_000970,Gold,North,10,1258.15,3,Gold_North,1,1,0.9
CS_000971,Platinum,North,7,660.89,2,Platinum_North,1,1,0.852400446711653
CS_000972,Platinum,East,10,1271.06,2,Platinum_East,1,1,0.9
CS_000973,Bronze,West,2,1253.74,13,Bronze_West,1,1,0.6599151706508916
CS_000974,Platinum,West,7,955.21,13,Platinum_West,0,1,0.9
CS_000975,Platinum,West,9,689.98,6,Platinum_West,1,1,0.7924577164578067
CS_000976,Gold,South,9,549.76,13,Gold_South,1,1,0.7141701773473982
CS_000977,Gold,North,1,298.98,18,Gold_North,1,0,0.7219482702787293
CS_000978,Silver,South,3,965.57,19,Silver_South,1,1,0.5937659990344509
CS_000979,Gold,North,4,1038.86,17,Gold_North,0,1,0.7644122280833365
CS_000980,Gold,South,2,716.03,15,Gold_South,0,1,0.74638465116531
CS_000981,Silver,East,10,634.28,10,Silver_East,1,0,0.700860418790736
CS_000982,Platinum,West,4,1843.91,20,Platinum_West,1,1,0.8960548020400653
CS_000983,Gold,West,6,1624.18,12,Gold_West,1,0,0.656848902443177
CS_000984,Silver,North,2,747.88,17,Silver_North,1,1,0.5781152430778862
CS_000985,Silver,North,1,438.29,9,Silver_North,1,0,0.6670764459103328
CS_000986,Silver,South,3,432.18,5,Silver_South,0,1,0.7821297900396439
CS_000987,Gold,West,2,709.85,6,Gold_West,1,0,0.6480299865747103
CS_000988,Gold,West,2,281.06,4,Gold_West,0,1,0.6683362584301155
CS_000989,Silver,East,10,887.6,20,Silver_East,1,0,0.5692390384720002
CS_000990,Gold,East,3,688.98,1,Gold_East,1,1,0.6560146613014511
CS_000991,Bronze,South,2,1580.1,19,Bronze_South,1,0,0.5917227610768613
CS_000992,Silver,West,9,955.32,10,Silver_West,0,1,0.7150951342202867
CS_000993,Bronze,West,5,1183.31,20,Bronze_West,0,1,0.6567965243007797
CS_000994,Gold,South,8,1733.18,12,Gold_South,1,1,0.7050045709143712
CS_000995,Gold,East,5,1123.58,4,Gold_East,1,1,0.7590096033282657
CS_000996,Gold,North,8,1048.91,10,Gold_North,1,1,0.8235101977475072
CS_000997,Bronze,East,5,795.62,5,Bronze_East,1,1,0.6031249756296797
CS_000998,Platinum,East,9,1049.94,20,Platinum_East,1,1,0.9
CS_000999,Platinum,North,6,124.65,6,Platinum_North,1,1,0.9
CS_001000,Silver,South,10,1996.09,17,Silver_South,0,1,0.6317067756802976
CS_001001,Silver,West,7,1652.63,20,Silver_West,1,0,0.7208182068357571
CS_001002,Gold,West,4,492.51,6,Gold_West,1,0,0.7031650700971538
CS_001003,Bronze,West,6,1594.23,10,Bronze_West,0,0,0.675758594826059
CS_001004,Bronze,South,8,927.45,17,Bronze_South,1,0,0.4477900451086586
CS_001005,Silver,North,8,1630.28,11,Silver_North,1,0,0.6738294631626
CS_001006,Bronze,East,6,1194.56,18,Bronze_East,0,1,0.7244288381027202
CS_001007,Silver,West,7,448.2,12,Silver_West,1,1,0.5972867682402411
CS_001008,Silver,West,5,231.82,3,Silver_West,1,0,0.635527218926041
CS_001009,Bronze,North,3,438.05,12,Bronze_North,1,0,0.5166078851984524
CS_001010,Platinum,West,1,768.87,0,Platinum_West,1,1,0.9
CS_001011,Gold,North,3,1096.08,15,Gold_North,1,0,0.7577985795663249
CS_001012,Gold,South,4,654.03,15,Gold_South,1,1,0.6650182767795834
CS_001013,Gold,West,5,443.32,4,Gold_West,1,1,0.7949165248859479
CS_001014,Gold,East,10,1764.52,14,Gold_East,1,1,0.6678169580359619
CS_001015,Bronze,East,5,812.63,5,Bronze_East,1,0,0.5859156219660708
CS_001016,Bronze,West,7,1826.12,5,Bronze_West,1,0,0.6391068342231978
CS_001017,Platinum,South,3,583.86,20,Platinum_South,1,1,0.8333313881103639
CS_001018,Gold,West,7,1985.16,17,Gold_West,1,0,0.6937464131065214
CS_001019,Silver,West,8,371.44,6,Silver_West,1,1,0.6624334973494974
CS_001020,Bronze,West,6,1504.62,6,Bronze_West,1,1,0.5921474722781862
CS_001021,Gold,East,8,995.28,2,Gold_East,1,1,0.7614045209322774
CS_001022,Bronze,South,8,1649.83,5,Bronze_South,1,1,0.5736132255300708
CS_001023,Silver,North,9,1495.82,5,Silver_North,1,1,0.862717809395806
CS_001024,Gold,West,6,396.98,1,Gold_West,0,1,0.7064597609880067
CS_001025,Platinum,North,7,1396.18,14,Platinum_North,1,1,0.9
CS_001026,Gold,South,6,1822.07,6,Gold_South,1,0,0.7543365461050632
CS_001027,Silver,South,2,480.11,3,Silver_South,0,1,0.7660901332856844
CS_001028,Gold,North,7,1049.38,10,Gold_North,1,1,0.855357286914509
CS_001029,Bronze,West,2,503.2,3,Bronze_West,1,1,0.5847243115529337
CS_001030,Silver,North,7,464.9,7,Silver_North,1,1,0.7330169783211612
CS_001031,Silver,North,2,1776.65,13,Silver_North,1,0,0.7097738192969203
CS_001032,Platinum,South,5,1920.12,19,Platinum_South,1,1,0.9
CS_001033,Gold,East,3,1288.94,10,Gold_East,0,1,0.80327411783059
CS_001034,Platinum,West,7,1046.5,7,Platinum_West,1,1,0.9
CS_001035,Platinum,North,5,510.97,13,Platinum_North,1,1,0.883953245698496
CS_001036,Silver,West,5,443.92,12,Silver_West,1,0,0.5275813431114911
CS_001037,Bronze,East,3,592.35,20,Bronze_East,0,0,0.4779214953197134
CS_001038,Bronze,East,1,496.57,10,Bronze_East,1,1,0.4811634870459315
CS_001039,Gold,South,10,1751.78,16,Gold_South,1,1,0.7484721780267097
CS_001040,Bronze,North,4,151.61,4,Bronze_North,0,1,0.5751121999200574
CS_001041,Gold,South,9,202.42,14,Gold_South,1,1,0.734334753152037
CS_001042,Gold,South,5,606.44,14,Gold_South,0,0,0.5902802009461234
CS_001043,Bronze,North,6,826.58,5,Bronze_North,1,1,0.6345394514579961
CS_001044,Bronze,South,8,88.63,12,Bronze_South,1,0,0.2766465710980568
CS_001045,Silver,South,9,1466.96,8,Silver_South,1,1,0.7411694566214131
CS_001046,Bronze,North,6,316.48,15,Bronze_North,1,1,0.6532263874853041
CS_001047,Silver,West,7,1855.1,12,Silver_West,0,1,0.664628979539927
CS_001048,Platinum,West,1,1985.32,3,Platinum_West,1,1,0.9
CS_001049,Bronze,East,6,1043.74,15,Bronze_East,1,1,0.6136361081845393
CS_001050,Bronze,West,4,522.59,1,Bronze_West,0,0,0.5922828576429974
CS_001051,Platinum,South,5,1230.6,4,Platinum_South,1,0,0.9
CS_001052,Gold,North,2,1553.4,20,Gold_North,1,1,0.7568695464695497
CS_001053,Platinum,South,7,373.36,13,Platinum_South,1,0,0.7604439131925207
